Program,Homo
Version,1.3
Input file,Dataset16_tree_order.aln
Data,Amino acids
Sequences,70


Seq. 1.,Seq. 2.,Chi-square,df,p,d_EMS,d_EFS,d_AMS,d_AFS,Sites
Salpingoeca_rosetta,Danio_rerio,378.864435,190,1.170547e-14,1.809121e-02,9.190652e-03,4.429781e-01,1.005648e+01,4403
Salpingoeca_rosetta,Homo_sapiens,376.476758,190,2.144812e-14,1.574550e-02,8.423608e-03,3.923531e-01,1.023547e+01,4581
Salpingoeca_rosetta,Lottia_gigantea,612.643995,190,6.147675e-46,2.863776e-02,1.496217e-02,6.727992e-01,1.032045e+01,4569
Salpingoeca_rosetta,Capitella_teleta,381.232335,187,2.173807e-15,1.964718e-02,1.036356e-02,4.789183e-01,7.914999e+00,4642
Salpingoeca_rosetta,Tubulanus_polymorphus,502.114136,185,4.261152e-31,2.589751e-02,1.363899e-02,6.165783e-01,1.017346e+01,4301
Salpingoeca_rosetta,Hemithiris_psittacea,396.912242,187,3.437459e-17,2.019412e-02,1.146671e-02,4.723319e-01,1.036872e+01,3888
Salpingoeca_rosetta,Priapulus_caudatus,256.196574,181,1.983160e-04,1.625895e-02,1.068703e-02,4.002297e-01,1.218892e+01,1996
Salpingoeca_rosetta,Lithobius_forficatus,400.960577,187,1.151146e-17,2.002401e-02,1.088012e-02,4.698260e-01,9.701575e+00,3919
Salpingoeca_rosetta,Drosophila_melanogaster,389.959084,189,4.634741e-16,1.763250e-02,9.952547e-03,4.589421e-01,9.311127e+00,4870
Salpingoeca_rosetta,Daphnia_pulex,378.623038,189,8.737685e-15,1.749196e-02,9.879801e-03,4.301797e-01,9.690196e+00,4550
Salpingoeca_rosetta,Eunicella_verrucosa,386.241050,186,4.050495e-16,2.008814e-02,1.004763e-02,4.687584e-01,9.957173e+00,3927
Salpingoeca_rosetta,Acropora_digitifera,305.348331,184,4.679930e-08,1.728754e-02,9.494699e-03,4.100796e-01,9.944072e+00,3251
Salpingoeca_rosetta,Platygyra_carnosa,289.631527,188,2.708936e-06,1.413167e-02,8.374312e-03,3.545417e-01,1.083320e+01,3249
Salpingoeca_rosetta,Nematostella_vectensis,383.197533,186,9.022987e-16,1.923072e-02,9.907862e-03,4.493222e-01,9.632148e+00,4300
Salpingoeca_rosetta,Bolocera_tuediae,215.784765,175,1.943645e-02,2.037147e-02,1.386228e-02,5.334502e-01,1.419050e+01,1080
Salpingoeca_rosetta,Aiptasia_pallida,368.663125,186,3.819445e-14,2.242809e-02,1.219146e-02,5.067038e-01,1.168786e+01,2857
Salpingoeca_rosetta,Hormathia_digitata,251.477725,179,2.871335e-04,2.024017e-02,1.250524e-02,4.782408e-01,1.412769e+01,1332
Salpingoeca_rosetta,Aurelia_aurita,324.291280,182,4.418170e-10,2.390233e-02,1.420122e-02,6.086917e-01,1.271838e+01,1901
Salpingoeca_rosetta,Periphylla_periphylla,361.470153,182,5.812642e-14,2.417246e-02,1.466995e-02,5.362738e-01,1.415356e+01,1959
Salpingoeca_rosetta,Hydra_viridissima,334.011108,181,3.450724e-11,2.579427e-02,1.363745e-02,6.343958e-01,1.289439e+01,2039
Salpingoeca_rosetta,Hydra_vulgaris,600.815696,187,6.358050e-45,2.957220e-02,1.546592e-02,7.049862e-01,1.034169e+01,4008
Salpingoeca_rosetta,Hydra_oligactis,336.666394,178,6.984375e-12,3.100596e-02,1.702123e-02,7.846502e-01,1.407271e+01,1583
Salpingoeca_rosetta,Physalia_physalis,476.717173,182,2.918772e-28,2.769312e-02,1.496141e-02,6.854808e-01,1.095776e+01,3290
Salpingoeca_rosetta,Nanomia_bijuga,489.475259,185,2.329784e-29,2.770719e-02,1.485687e-02,6.897090e-01,1.113757e+01,3216
Salpingoeca_rosetta,Agalma_elegans,489.603217,184,1.365691e-29,2.630661e-02,1.444230e-02,6.691705e-01,1.171629e+01,3451
Salpingoeca_rosetta,Abylopsis_tetragona,402.802971,187,6.975612e-18,2.095903e-02,1.177428e-02,5.351900e-01,9.579540e+00,3885
Salpingoeca_rosetta,Craseoa_lathetica,431.841080,179,6.255776e-23,2.694311e-02,1.467011e-02,6.575542e-01,1.231894e+01,2564
Monosiga_ovata,Euplokamis_dunlapae,225.625045,176,6.841568e-03,1.914025e-02,1.312217e-02,5.281052e-01,1.656295e+01,893
Monosiga_ovata,Vallicula_sp,215.486237,169,9.051823e-03,2.711413e-02,1.435677e-02,6.032006e-01,1.715738e+01,775
Monosiga_ovata,Coeloplana_astericola,216.313315,172,1.236865e-02,2.391492e-02,1.397207e-02,5.900987e-01,1.780138e+01,751
Monosiga_ovata,Pleurobrachia_bachei,169.162621,175,6.101902e-01,2.081077e-02,1.254296e-02,5.518485e-01,1.736218e+01,703
Monosiga_ovata,Pleurobrachia_atlantica,263.672365,182,7.155463e-05,2.287057e-02,1.224283e-02,5.370082e-01,1.619090e+01,1210
Monosiga_ovata,Dryodora_glandiformis,200.688423,172,6.632112e-02,2.000952e-02,1.182939e-02,5.101493e-01,1.709215e+01,854
Monosiga_ovata,Bolinopsis_infundibulum,186.543201,165,1.201508e-01,1.902198e-02,1.266862e-02,4.490726e-01,1.794592e+01,646
Monosiga_ovata,Mertensiidae_sp,219.581026,168,4.605174e-03,2.164432e-02,1.517149e-02,5.248275e-01,2.083702e+01,556
Monosiga_ovata,Mnemiopsis_leidyi,232.315085,174,2.070617e-03,2.145563e-02,1.258306e-02,5.121831e-01,1.746096e+01,932
Monosiga_ovata,Beroe_abyssicola,256.798285,179,1.228113e-04,2.303245e-02,1.272744e-02,5.690696e-01,1.621151e+01,1153
Monosiga_ovata,Sycon_coactum,195.182480,173,1.188904e-01,1.357480e-02,9.925780e-03,3.718647e-01,1.621872e+01,1047
Monosiga_ovata,Sycon_ciliatum,234.264736,175,1.851894e-03,1.683430e-02,1.091385e-02,4.286732e-01,1.541483e+01,1242
Monosiga_ovata,Corticium_candelabrum,195.999236,172,1.013685e-01,2.216918e-02,1.247778e-02,4.892251e-01,1.507096e+01,907
Monosiga_ovata,Oscarella_carmela,251.322777,179,2.941661e-04,2.099810e-02,1.138726e-02,4.567985e-01,1.461334e+01,1342
Monosiga_ovata,Hyalonema_populiferum,228.085042,166,9.940688e-04,2.589873e-02,1.866584e-02,6.771235e-01,1.952064e+01,633
Monosiga_ovata,Aphrocallistes_vastus,284.082240,174,2.683494e-07,3.018080e-02,1.502439e-02,6.481289e-01,1.523790e+01,1154
Monosiga_ovata,Rossella_fibulata,288.944051,178,2.794416e-07,2.982310e-02,1.601504e-02,6.553546e-01,1.731098e+01,1074
Monosiga_ovata,Sympagella_nux,288.457436,177,2.389580e-07,2.961518e-02,1.499445e-02,6.440817e-01,1.530646e+01,1154
Monosiga_ovata,Chondrilla_nucula,222.804736,175,8.453425e-03,2.142659e-02,1.352917e-02,4.962928e-01,1.477206e+01,944
Monosiga_ovata,Ircinia_fasciculata,170.343054,162,3.111234e-01,1.862065e-02,1.165606e-02,4.563828e-01,1.738567e+01,660
Monosiga_ovata,Petrosia_ficiformis,197.188356,163,3.502256e-02,2.348382e-02,1.241676e-02,5.378192e-01,1.785917e+01,698
Monosiga_ovata,Amphimedon_queenslandica,238.604616,179,1.924747e-03,2.274741e-02,1.131776e-02,4.920854e-01,1.436267e+01,1287
Monosiga_ovata,Ephydatia_muelleri,226.907169,178,7.732597e-03,1.928286e-02,1.165544e-02,4.449356e-01,1.585514e+01,1158
Monosiga_ovata,Spongilla_alba,178.514893,157,1.150762e-01,1.770485e-02,1.423557e-02,4.163916e-01,1.931342e+01,538
Monosiga_ovata,Pseudospongosorites_suberitoides,163.366272,159,3.897565e-01,1.763987e-02,1.114485e-02,4.074079e-01,1.995269e+01,544
Monosiga_ovata,Tethya_wilhelma,159.861150,147,2.212813e-01,1.500923e-02,1.356418e-02,5.255034e-01,2.092194e+01,417
Monosiga_ovata,Latrunculia_apicalis,274.304736,179,5.905085e-06,2.319339e-02,1.293859e-02,5.107676e-01,1.596968e+01,1230
Monosiga_ovata,Kirkpatrickia_variolosa,248.690817,177,3.067762e-04,2.327392e-02,1.336950e-02,5.098707e-01,1.570112e+01,1158
Monosiga_ovata,Crella_elegans,165.104307,165,4.830707e-01,1.399749e-02,1.355624e-02,3.427304e-01,1.859566e+01,583
Monosiga_ovata,Trichoplax_adhaerens,284.610979,180,1.073262e-06,2.869155e-02,1.345466e-02,6.673249e-01,1.415634e+01,1315
Monosiga_ovata,Strongylocentrotus_purpuratus,223.140320,180,1.584287e-02,1.966813e-02,1.039936e-02,4.301604e-01,1.627189e+01,1061
Monosiga_ovata,Saccoglossus_kowalevskii,184.587604,163,1.183801e-01,2.206933e-02,1.218856e-02,5.509367e-01,1.634868e+01,734
Monosiga_ovata,Petromyzon_marinus,213.271894,162,4.272912e-03,1.764310e-02,1.789072e-02,4.414609e-01,1.983103e+01,546
Monosiga_ovata,Danio_rerio,251.604684,177,1.934257e-04,2.291719e-02,1.172688e-02,5.056977e-01,1.477351e+01,1235
Monosiga_ovata,Homo_sapiens,256.724954,180,1.507457e-04,2.122845e-02,1.171616e-02,4.922853e-01,1.477216e+01,1282
Monosiga_ovata,Lottia_gigantea,287.755906,178,3.543257e-07,2.697070e-02,1.332912e-02,6.003577e-01,1.410978e+01,1331
Monosiga_ovata,Capitella_teleta,220.884284,176,1.223818e-02,2.245787e-02,1.073268e-02,4.845699e-01,1.230772e+01,1298
Monosiga_ovata,Tubulanus_polymorphus,283.228343,174,3.188207e-07,2.671054e-02,1.323528e-02,6.193408e-01,1.377588e+01,1372
Monosiga_ovata,Hemithiris_psittacea,257.035399,174,4.309163e-05,2.161816e-02,1.197709e-02,4.797420e-01,1.471994e+01,1223
Monosiga_ovata,Priapulus_caudatus,195.977571,168,6.879054e-02,1.977525e-02,1.260034e-02,4.757524e-01,1.715339e+01,743
Monosiga_ovata,Lithobius_forficatus,259.405735,178,6.543175e-05,2.409827e-02,1.171683e-02,5.271325e-01,1.418012e+01,1291
Monosiga_ovata,Drosophila_melanogaster,248.667413,179,4.431972e-04,2.067883e-02,1.152051e-02,4.951734e-01,1.476780e+01,1414
Monosiga_ovata,Daphnia_pulex,257.137193,180,1.410489e-04,2.255972e-02,1.304548e-02,4.972665e-01,1.450993e+01,1317
Monosiga_ovata,Eunicella_verrucosa,298.815065,175,1.621092e-08,2.401149e-02,1.293409e-02,5.032416e-01,1.640927e+01,1218
Monosiga_ovata,Acropora_digitifera,237.396203,174,9.984234e-04,2.015444e-02,1.012187e-02,4.736807e-01,1.666291e+01,1045
Monosiga_ovata,Platygyra_carnosa,181.617427,175,3.501604e-01,1.579863e-02,1.063495e-02,4.145653e-01,1.285812e+01,1172
Monosiga_ovata,Nematostella_vectensis,269.351294,177,9.308755e-06,2.205964e-02,1.120050e-02,4.851306e-01,1.503920e+01,1357
Monosiga_ovata,Bolocera_tuediae,220.902097,163,1.714202e-03,2.677995e-02,1.713114e-02,6.717672e-01,2.159354e+01,558
Monosiga_ovata,Aiptasia_pallida,251.683529,176,1.576602e-04,2.450558e-02,1.234239e-02,5.539185e-01,1.492986e+01,1158
Monosiga_ovata,Hormathia_digitata,220.027563,170,5.861579e-03,2.519176e-02,1.464250e-02,5.735313e-01,1.846728e+01,701
Monosiga_ovata,Aurelia_aurita,192.800887,164,6.153796e-02,2.240683e-02,1.397397e-02,5.848752e-01,1.976018e+01,586
Monosiga_ovata,Periphylla_periphylla,251.697826,171,5.782521e-05,2.353521e-02,1.316872e-02,5.643659e-01,1.741094e+01,886
Monosiga_ovata,Hydra_viridissima,214.143939,173,1.818953e-02,2.509274e-02,1.385385e-02,5.937094e-01,1.721615e+01,864
Monosiga_ovata,Hydra_vulgaris,272.002465,179,8.980466e-06,3.091286e-02,1.567114e-02,6.993920e-01,1.420091e+01,1204
Monosiga_ovata,Hydra_oligactis,224.561714,159,4.793529e-04,3.283514e-02,1.986432e-02,7.506387e-01,2.049856e+01,519
Monosiga_ovata,Physalia_physalis,267.874296,177,1.215314e-05,2.945461e-02,1.524208e-02,6.449663e-01,1.465491e+01,1210
Monosiga_ovata,Nanomia_bijuga,261.197677,174,2.080856e-05,2.732596e-02,1.428070e-02,6.233656e-01,1.660852e+01,1006
Monosiga_ovata,Agalma_elegans,248.378885,181,6.588207e-04,2.489376e-02,1.410203e-02,5.891482e-01,1.523304e+01,1166
Monosiga_ovata,Abylopsis_tetragona,231.399227,171,1.439202e-03,2.334531e-02,1.271118e-02,5.271535e-01,1.499699e+01,1052
Monosiga_ovata,Craseoa_lathetica,222.351055,171,5.020346e-03,2.588799e-02,1.502466e-02,6.163535e-01,1.665668e+01,922
Euplokamis_dunlapae,Vallicula_sp,149.457317,162,7.512299e-01,5.148688e-03,5.195647e-03,1.668031e-01,1.714236e+01,794
Euplokamis_dunlapae,Coeloplana_astericola,162.285792,161,4.567588e-01,6.972805e-03,5.935126e-03,2.280235e-01,1.661763e+01,794
Euplokamis_dunlapae,Pleurobrachia_bachei,171.868608,173,5.100074e-01,7.270931e-03,8.098826e-03,2.381424e-01,1.593851e+01,932
Euplokamis_dunlapae,Pleurobrachia_atlantica,157.058338,163,6.164295e-01,4.396855e-03,5.369102e-03,1.573799e-01,1.406302e+01,1120
Euplokamis_dunlapae,Dryodora_glandiformis,161.911701,160,4.428739e-01,5.161192e-03,5.593321e-03,1.676808e-01,1.626075e+01,962
Euplokamis_dunlapae,Bolinopsis_infundibulum,170.680420,157,2.153338e-01,6.918727e-03,6.842097e-03,2.626910e-01,1.830033e+01,712
Euplokamis_dunlapae,Mertensiidae_sp,139.695636,160,8.747786e-01,5.682892e-03,5.257478e-03,1.822590e-01,1.597005e+01,758
Euplokamis_dunlapae,Mnemiopsis_leidyi,158.729470,159,4.911354e-01,4.845492e-03,5.163449e-03,1.905151e-01,1.600597e+01,896
Euplokamis_dunlapae,Beroe_abyssicola,191.718249,161,4.944018e-02,4.353563e-03,4.958329e-03,1.586358e-01,1.639731e+01,1125
Euplokamis_dunlapae,Sycon_coactum,235.721398,178,2.444689e-03,1.487367e-02,9.353412e-03,3.958635e-01,1.484411e+01,1693
Euplokamis_dunlapae,Sycon_ciliatum,246.148175,179,6.483211e-04,1.264575e-02,8.433483e-03,3.444707e-01,1.339509e+01,1982
Euplokamis_dunlapae,Corticium_candelabrum,171.998498,176,5.711521e-01,1.335804e-02,1.042469e-02,3.982917e-01,1.486470e+01,1004
Euplokamis_dunlapae,Oscarella_carmela,192.467391,177,2.020056e-01,9.775866e-03,7.421283e-03,3.438805e-01,1.090361e+01,2059
Euplokamis_dunlapae,Hyalonema_populiferum,245.097786,175,3.717135e-04,2.159215e-02,1.309207e-02,5.478988e-01,1.550190e+01,1240
Euplokamis_dunlapae,Aphrocallistes_vastus,212.589296,185,8.032632e-02,1.421246e-02,8.019527e-03,4.052905e-01,1.033066e+01,2046
Euplokamis_dunlapae,Rossella_fibulata,193.370223,182,2.680378e-01,1.133110e-02,7.782015e-03,3.419770e-01,1.235919e+01,1793
Euplokamis_dunlapae,Sympagella_nux,181.175140,181,4.823534e-01,1.202262e-02,7.124725e-03,3.369427e-01,1.031619e+01,1969
Euplokamis_dunlapae,Chondrilla_nucula,173.910107,173,4.662593e-01,8.695192e-03,8.885737e-03,2.637756e-01,1.270186e+01,1216
Euplokamis_dunlapae,Ircinia_fasciculata,170.096771,166,3.976093e-01,1.187196e-02,1.012017e-02,3.640071e-01,1.695870e+01,787
Euplokamis_dunlapae,Petrosia_ficiformis,160.305181,174,7.637225e-01,6.334873e-03,6.750235e-03,2.407080e-01,1.421862e+01,1302
Euplokamis_dunlapae,Amphimedon_queenslandica,199.482081,180,1.522652e-01,7.001216e-03,7.098044e-03,3.049596e-01,1.322930e+01,1885
Euplokamis_dunlapae,Ephydatia_muelleri,224.250677,182,1.797420e-02,1.111942e-02,8.399443e-03,3.362336e-01,1.324346e+01,1953
Euplokamis_dunlapae,Spongilla_alba,178.891836,170,3.049985e-01,1.246441e-02,1.210606e-02,4.004353e-01,1.533001e+01,942
Euplokamis_dunlapae,Pseudospongosorites_suberitoides,176.312385,164,2.419232e-01,1.107942e-02,9.241492e-03,3.942718e-01,1.644271e+01,878
Euplokamis_dunlapae,Tethya_wilhelma,159.664187,158,4.479776e-01,1.107563e-02,1.079159e-02,3.425974e-01,1.891801e+01,568
Euplokamis_dunlapae,Latrunculia_apicalis,190.980385,180,2.734799e-01,1.077329e-02,8.370036e-03,3.287368e-01,1.139446e+01,1890
Euplokamis_dunlapae,Kirkpatrickia_variolosa,175.961764,180,5.711233e-01,9.321226e-03,7.362405e-03,2.668568e-01,1.164000e+01,1811
Euplokamis_dunlapae,Crella_elegans,178.243898,167,2.616595e-01,1.021335e-02,9.692725e-03,3.482680e-01,1.728369e+01,855
Euplokamis_dunlapae,Trichoplax_adhaerens,224.796723,182,1.690144e-02,1.155987e-02,9.570359e-03,3.268059e-01,1.165259e+01,2061
Euplokamis_dunlapae,Strongylocentrotus_purpuratus,196.496433,182,2.190929e-01,8.978018e-03,6.717732e-03,3.393364e-01,1.189110e+01,1871
Euplokamis_dunlapae,Saccoglossus_kowalevskii,176.157927,168,3.176500e-01,8.364979e-03,7.619795e-03,2.832430e-01,1.589072e+01,1005
Euplokamis_dunlapae,Petromyzon_marinus,251.114964,176,1.728469e-04,1.798656e-02,1.281064e-02,4.915100e-01,1.652553e+01,1150
Euplokamis_dunlapae,Danio_rerio,217.081780,180,3.081967e-02,1.027621e-02,8.768139e-03,2.754278e-01,1.224522e+01,2012
Euplokamis_dunlapae,Homo_sapiens,232.949448,179,4.132448e-03,1.275231e-02,8.649363e-03,3.614123e-01,1.178410e+01,2058
Euplokamis_dunlapae,Lottia_gigantea,183.859831,182,4.474629e-01,8.613917e-03,6.896177e-03,2.258662e-01,1.211699e+01,2088
Euplokamis_dunlapae,Capitella_teleta,197.665898,178,1.488838e-01,7.641183e-03,6.077101e-03,2.324298e-01,1.275695e+01,1955
Euplokamis_dunlapae,Tubulanus_polymorphus,197.231841,182,2.084429e-01,7.175226e-03,6.501963e-03,2.309772e-01,1.274605e+01,2122
Euplokamis_dunlapae,Hemithiris_psittacea,178.925025,174,3.831485e-01,7.339044e-03,6.344630e-03,2.497656e-01,1.230453e+01,1816
Euplokamis_dunlapae,Priapulus_caudatus,200.137088,173,7.717693e-02,9.197665e-03,8.229729e-03,2.827165e-01,1.632065e+01,1074
Euplokamis_dunlapae,Lithobius_forficatus,198.053600,178,1.444855e-01,7.896195e-03,7.608721e-03,2.844010e-01,1.260220e+01,1853
Euplokamis_dunlapae,Drosophila_melanogaster,219.009059,180,2.509551e-02,1.042008e-02,7.697518e-03,3.464423e-01,1.079251e+01,2195
Euplokamis_dunlapae,Daphnia_pulex,196.686815,180,1.871202e-01,8.751773e-03,6.992944e-03,2.651436e-01,1.237634e+01,1992
Euplokamis_dunlapae,Eunicella_verrucosa,203.172295,176,7.854458e-02,6.609438e-03,6.225818e-03,2.612397e-01,1.266102e+01,2000
Euplokamis_dunlapae,Acropora_digitifera,182.792537,175,3.277928e-01,1.008692e-02,8.037407e-03,3.256338e-01,1.280963e+01,1579
Euplokamis_dunlapae,Platygyra_carnosa,228.895864,181,9.170645e-03,1.166385e-02,9.218228e-03,3.492942e-01,1.336903e+01,1778
Euplokamis_dunlapae,Nematostella_vectensis,186.591687,177,2.959275e-01,6.530811e-03,6.392083e-03,2.382052e-01,1.179373e+01,1917
Euplokamis_dunlapae,Bolocera_tuediae,163.387478,153,2.680259e-01,8.825478e-03,9.330457e-03,3.469534e-01,1.965519e+01,607
Euplokamis_dunlapae,Aiptasia_pallida,156.409125,172,7.970705e-01,8.177033e-03,7.023069e-03,3.141358e-01,1.403262e+01,1305
Euplokamis_dunlapae,Hormathia_digitata,174.803336,156,1.441351e-01,5.945549e-03,7.621117e-03,2.184561e-01,1.837015e+01,736
Euplokamis_dunlapae,Aurelia_aurita,181.369789,160,1.185834e-01,8.867230e-03,9.336810e-03,3.305470e-01,1.576025e+01,926
Euplokamis_dunlapae,Periphylla_periphylla,191.210119,169,1.160904e-01,1.072265e-02,9.908003e-03,2.741409e-01,1.608882e+01,962
Euplokamis_dunlapae,Hydra_viridissima,185.199759,171,2.167045e-01,9.898956e-03,8.123807e-03,2.738738e-01,1.475077e+01,1104
Euplokamis_dunlapae,Hydra_vulgaris,186.704136,180,3.504584e-01,9.355511e-03,6.942950e-03,3.149268e-01,1.222119e+01,1951
Euplokamis_dunlapae,Hydra_oligactis,169.066287,166,4.192541e-01,1.123701e-02,8.272992e-03,3.930571e-01,1.676534e+01,829
Euplokamis_dunlapae,Physalia_physalis,169.410653,178,6.654135e-01,1.015290e-02,7.358503e-03,2.892598e-01,1.049344e+01,1829
Euplokamis_dunlapae,Nanomia_bijuga,168.072028,177,6.726146e-01,7.493867e-03,6.929868e-03,2.739122e-01,1.255676e+01,1557
Euplokamis_dunlapae,Agalma_elegans,194.329982,182,2.523917e-01,7.259482e-03,7.577594e-03,2.676873e-01,1.217595e+01,1595
Euplokamis_dunlapae,Abylopsis_tetragona,183.399893,181,4.362072e-01,8.227858e-03,6.340273e-03,2.581923e-01,1.294626e+01,2006
Euplokamis_dunlapae,Craseoa_lathetica,190.782314,179,2.595906e-01,7.533846e-03,7.468521e-03,2.829514e-01,1.275959e+01,1487
Vallicula_sp,Coeloplana_astericola,132.281353,152,8.739451e-01,5.069732e-03,4.333510e-03,1.680167e-01,1.758452e+01,590
Vallicula_sp,Pleurobrachia_bachei,156.358897,175,8.409069e-01,7.461260e-03,6.762628e-03,2.619391e-01,1.705609e+01,789
Vallicula_sp,Pleurobrachia_atlantica,144.614761,168,9.037929e-01,4.626312e-03,4.927001e-03,1.222064e-01,1.550122e+01,983
Vallicula_sp,Dryodora_glandiformis,159.070573,159,4.835078e-01,7.498637e-03,6.182852e-03,2.180129e-01,1.572293e+01,892
Vallicula_sp,Bolinopsis_infundibulum,130.344879,143,7.678760e-01,4.502676e-03,5.085845e-03,1.732724e-01,1.848230e+01,547
Vallicula_sp,Mertensiidae_sp,126.178023,160,9.775322e-01,4.192952e-03,4.257259e-03,1.148105e-01,1.718042e+01,767
Vallicula_sp,Mnemiopsis_leidyi,146.750113,152,6.049885e-01,5.489072e-03,4.634726e-03,1.502477e-01,1.830812e+01,692
Vallicula_sp,Beroe_abyssicola,146.820435,167,8.676190e-01,4.095255e-03,4.097634e-03,1.238885e-01,1.541685e+01,1096
Vallicula_sp,Sycon_coactum,230.373099,181,7.654422e-03,1.579726e-02,9.820425e-03,3.792139e-01,1.338953e+01,1722
Vallicula_sp,Sycon_ciliatum,238.379248,184,4.275741e-03,1.560924e-02,8.999572e-03,3.687668e-01,1.188962e+01,2097
Vallicula_sp,Corticium_candelabrum,225.528052,170,2.803661e-03,1.770104e-02,1.097003e-02,4.508046e-01,1.620561e+01,1155
Vallicula_sp,Oscarella_carmela,191.257879,178,2.354332e-01,8.938505e-03,6.425375e-03,2.256029e-01,1.210629e+01,2047
Vallicula_sp,Hyalonema_populiferum,220.052572,171,6.763625e-03,2.035352e-02,1.272267e-02,5.448615e-01,1.604588e+01,938
Vallicula_sp,Aphrocallistes_vastus,185.707414,185,4.715452e-01,1.108744e-02,7.435575e-03,2.475338e-01,1.086668e+01,2132
Vallicula_sp,Rossella_fibulata,184.600455,182,4.322818e-01,1.090625e-02,7.896251e-03,2.434233e-01,1.158410e+01,1718
Vallicula_sp,Sympagella_nux,202.498350,184,1.664649e-01,1.056283e-02,7.363630e-03,2.368922e-01,1.126737e+01,2015
Vallicula_sp,Chondrilla_nucula,148.812483,178,9.457287e-01,6.247768e-03,7.431407e-03,1.780364e-01,1.245871e+01,1438
Vallicula_sp,Ircinia_fasciculata,160.442202,169,6.689998e-01,8.910855e-03,9.275870e-03,2.392273e-01,1.761236e+01,770
Vallicula_sp,Petrosia_ficiformis,164.594846,175,7.025596e-01,6.109635e-03,7.172488e-03,1.960719e-01,1.344067e+01,1413
Vallicula_sp,Amphimedon_queenslandica,198.439641,180,1.646870e-01,6.206056e-03,7.080408e-03,1.823653e-01,1.146010e+01,1962
Vallicula_sp,Ephydatia_muelleri,201.283647,181,1.437980e-01,1.067925e-02,7.806576e-03,2.627276e-01,1.104180e+01,2078
Vallicula_sp,Spongilla_alba,196.111883,166,5.500432e-02,1.553024e-02,1.259108e-02,3.635691e-01,1.530949e+01,960
Vallicula_sp,Pseudospongosorites_suberitoides,164.908597,163,4.434626e-01,1.153907e-02,9.867818e-03,3.354016e-01,1.663036e+01,731
Vallicula_sp,Tethya_wilhelma,163.057569,153,2.740082e-01,1.064699e-02,1.192775e-02,2.904405e-01,1.985642e+01,514
Vallicula_sp,Latrunculia_apicalis,162.236808,182,8.509831e-01,8.255641e-03,6.940318e-03,2.110309e-01,1.086492e+01,1955
Vallicula_sp,Kirkpatrickia_variolosa,165.460558,185,8.458906e-01,7.049542e-03,6.195153e-03,1.962802e-01,1.191547e+01,1961
Vallicula_sp,Crella_elegans,166.529734,158,3.054424e-01,1.095332e-02,1.272898e-02,2.785300e-01,1.666191e+01,720
Vallicula_sp,Trichoplax_adhaerens,185.719868,182,4.096077e-01,6.658361e-03,6.659076e-03,1.789689e-01,1.211713e+01,2127
Vallicula_sp,Strongylocentrotus_purpuratus,176.271775,181,5.853433e-01,6.422895e-03,6.224716e-03,1.681169e-01,1.211973e+01,1846
Vallicula_sp,Saccoglossus_kowalevskii,153.731478,172,8.379079e-01,5.850234e-03,7.719452e-03,1.513615e-01,1.499614e+01,979
Vallicula_sp,Petromyzon_marinus,222.778049,172,5.509446e-03,2.498433e-02,1.352196e-02,5.633281e-01,1.602065e+01,979
Vallicula_sp,Danio_rerio,181.714760,184,5.338000e-01,1.042462e-02,7.271370e-03,2.739220e-01,1.134004e+01,2068
Vallicula_sp,Homo_sapiens,208.006920,181,8.240759e-02,1.280078e-02,8.094349e-03,3.146730e-01,1.106200e+01,2119
